id,evaluation
10145,positif
10146,positif
10147,negatif
10148,positif
10149,positif
10150,positif
10151,negatif
10152,negatif
10153,negatif
10154,negatif
10155,positif
10156,positif
10157,positif
10158,positif
10159,negatif
10160,negatif
10161,positif
10162,negatif
10163,positif
10164,positif
10165,positif
10166,negatif
10167,positif
10168,positif
10169,positif
10170,positif
10171,negatif
10172,positif
10173,negatif
10174,negatif
10175,positif
10176,negatif
10177,negatif
10178,positif
10179,positif
10180,positif
10181,negatif
10182,negatif
10183,positif
10184,negatif
10185,negatif
10186,negatif
10187,negatif
10188,negatif
10189,positif
10190,negatif
10191,negatif
10192,negatif
10193,negatif
10194,negatif
10195,negatif
10196,negatif
10197,negatif
10198,positif
10199,positif
10200,positif
10201,positif
10202,negatif
10203,negatif
10204,negatif
10205,positif
10206,negatif
10207,positif
10208,positif
10209,positif
10210,negatif
10211,negatif
10212,positif
10213,positif
10214,positif
10215,positif
10216,positif
10217,positif
10218,negatif
10219,negatif
10220,positif
10221,positif
10222,negatif
10223,negatif
10224,negatif
10225,negatif
10226,negatif
10227,positif
10228,negatif
10229,positif
10230,negatif
10231,positif
10232,negatif
10233,negatif
10234,positif
10235,negatif
10236,positif
10237,positif
10238,negatif
10239,positif
10240,negatif
10241,positif
10242,negatif
10243,negatif
10244,negatif
10245,positif
10246,negatif
10247,positif
10248,positif
10249,positif
10250,negatif
10251,positif
10252,positif
10253,positif
10254,negatif
10255,positif
10256,negatif
10257,negatif
10258,positif
10259,negatif
10260,positif
10261,positif
10262,positif
10263,positif
10264,positif
10265,positif
10266,positif
10267,negatif
10268,negatif
10269,negatif
10270,negatif
10271,positif
10272,positif
10273,positif
10274,positif
10275,negatif
10276,positif
10277,negatif
10278,negatif
10279,negatif
10280,negatif
10281,negatif
10282,negatif
10283,negatif
10284,positif
10285,positif
10286,negatif
10287,positif
10288,positif
10289,positif
10290,positif
10291,negatif
10292,negatif
10293,positif
10294,positif
10295,positif
10296,negatif
10297,positif
10298,positif
10299,positif
10300,negatif
10301,negatif
10302,negatif
10303,negatif
10304,negatif
10305,positif
10306,positif
10307,negatif
10308,negatif
10309,positif
10310,negatif
10311,positif
10312,negatif
10313,positif
10314,positif
10315,positif
10316,negatif
10317,positif
10318,positif
10319,negatif
10320,negatif
10321,positif
10322,positif
10323,negatif
10324,positif
10325,negatif
10326,negatif
10327,negatif
10328,negatif
10329,positif
10330,negatif
10331,negatif
10332,negatif
10333,positif
10334,positif
10335,negatif
10336,negatif
10337,negatif
10338,negatif
10339,positif
10340,positif
10341,positif
10342,negatif
10343,positif
10344,positif
10345,negatif
10346,negatif
10347,negatif
10348,negatif
10349,negatif
10350,positif
10351,negatif
10352,negatif
10353,negatif
10354,negatif
10355,positif
10356,positif
10357,negatif
10358,negatif
10359,positif
10360,negatif
10361,positif
10362,positif
10363,negatif
10364,positif
10365,positif
10366,positif
10367,positif
10368,negatif
10369,negatif
10370,negatif
10371,negatif
10372,positif
10373,negatif
10374,negatif
10375,positif
10376,negatif
10377,negatif
10378,positif
10379,negatif
10380,positif
10381,positif
10382,negatif
10383,negatif
10384,positif
10385,positif
10386,negatif
10387,negatif
10388,negatif
10389,negatif
10390,negatif
10391,positif
10392,positif
10393,positif
10394,positif
10395,negatif
10396,positif
10397,positif
10398,negatif
10399,positif
10400,positif
10401,positif
10402,negatif
10403,negatif
10404,positif
10405,negatif
10406,negatif
10407,negatif
10408,negatif
10409,negatif
10410,positif
10411,positif
10412,positif
10413,positif
10414,negatif
10415,negatif
10416,positif
10417,negatif
10418,negatif
10419,positif
10420,positif
10421,positif
10422,negatif
10423,positif
10424,positif
10425,negatif
10426,negatif
10427,positif
10428,negatif
10429,negatif
10430,positif
10431,positif
10432,positif
10433,positif
10434,positif
10435,negatif
10436,negatif
10437,positif
10438,negatif
10439,positif
10440,positif
10441,negatif
10442,positif
10443,positif
10444,negatif
10445,negatif
10446,positif
10447,negatif
10448,positif
10449,positif
10450,positif
10451,negatif
10452,positif
10453,negatif
10454,negatif
10455,positif
10456,positif
10457,positif
10458,positif
10459,positif
10460,positif
10461,negatif
10462,negatif
10463,positif
10464,positif
10465,positif
10466,negatif
10467,positif
10468,negatif
10469,negatif
10470,positif
10471,positif
10472,positif
10473,positif
10474,positif
10475,positif
10476,negatif
10477,negatif
10478,positif
10479,negatif
10480,positif
10481,positif
10482,positif
10483,positif
10484,positif
10485,negatif
10486,negatif
10487,positif
10488,positif
10489,negatif
10490,negatif
10491,positif
10492,positif
10493,negatif
10494,negatif
10495,negatif
10496,negatif
10497,negatif
10498,positif
10499,negatif
10500,negatif
10501,negatif
10502,positif
10503,negatif
10504,positif
10505,negatif
10506,negatif
10507,positif
10508,negatif
10509,positif
10510,negatif
10511,negatif
10512,negatif
10513,negatif
10514,positif
10515,negatif
10516,positif
10517,negatif
10518,positif
10519,negatif
10520,negatif
10521,negatif
10522,negatif
10523,positif
10524,positif
10525,negatif
10526,negatif
10527,positif
10528,positif
10529,positif
10530,positif
10531,positif
10532,positif
10533,positif
10534,positif
10535,negatif
10536,negatif
10537,positif
10538,negatif
10539,positif
10540,negatif
10541,negatif
10542,positif
10543,positif
10544,negatif
10545,positif
10546,positif
10547,negatif
10548,positif
10549,positif
10550,negatif
10551,negatif
10552,negatif
10553,positif
10554,negatif
10555,negatif
10556,positif
10557,positif
10558,negatif
10559,positif
10560,positif
10561,positif
10562,positif
10563,positif
10564,positif
10565,positif
10566,negatif
10567,positif
10568,negatif
10569,negatif
10570,positif
10571,negatif
10572,negatif
10573,positif
10574,positif
10575,negatif
10576,positif
10577,positif
10578,positif
10579,positif
10580,negatif
10581,negatif
10582,positif
10583,positif
10584,negatif
10585,negatif
10586,negatif
10587,negatif
10588,negatif
10589,positif
10590,positif
10591,negatif
10592,positif
10593,negatif
10594,positif
10595,negatif
10596,positif
10597,positif
10598,positif
10599,positif
10600,positif
10601,positif
10602,negatif
10603,negatif
10604,negatif
10605,positif
10606,negatif
10607,positif
10608,positif
10609,positif
10610,negatif
10611,positif
10612,negatif
10613,positif
10614,negatif
10615,negatif
10616,positif
10617,positif
10618,negatif
10619,negatif
10620,negatif
10621,negatif
10622,negatif
10623,negatif
10624,positif
10625,positif
10626,positif
10627,negatif
10628,negatif
10629,negatif
10630,positif
10631,negatif
10632,positif
10633,negatif
10634,negatif
10635,positif
10636,positif
10637,positif
10638,positif
10639,negatif
10640,negatif
10641,negatif
10642,positif
10643,positif
10644,positif
10645,negatif
10646,negatif
10647,negatif
10648,positif
10649,negatif
10650,positif
10651,positif
10652,negatif
10653,negatif
10654,positif
10655,positif
10656,positif
10657,negatif
10658,negatif
10659,negatif
10660,positif
10661,negatif
10662,negatif
10663,negatif
10664,negatif
10665,negatif
10666,positif
10667,negatif
10668,negatif
10669,positif
10670,positif
10671,negatif
10672,negatif
10673,positif
10674,positif
10675,negatif
10676,negatif
10677,negatif
10678,negatif
10679,negatif
10680,negatif
10681,positif
10682,positif
10683,positif
10684,positif
10685,negatif
10686,negatif
10687,negatif
10688,positif
10689,positif
10690,positif
10691,negatif
10692,positif
10693,negatif
10694,negatif
10695,positif
10696,negatif
10697,negatif
10698,negatif
10699,positif
10700,positif
10701,positif
10702,positif
10703,negatif
10704,positif
10705,negatif
10706,positif
10707,negatif
10708,positif
10709,negatif
10710,negatif
10711,negatif
10712,negatif
10713,negatif
10714,positif
10715,negatif
10716,positif
10717,negatif
10718,negatif
10719,negatif
10720,negatif
10721,negatif
10722,positif
10723,negatif
10724,positif
10725,negatif
10726,positif
10727,positif
10728,positif
10729,positif
10730,negatif
10731,negatif
10732,negatif
10733,positif
10734,negatif
10735,positif
10736,positif
10737,negatif
10738,negatif
10739,positif
10740,negatif
10741,positif
10742,negatif
10743,positif
10744,positif
10745,positif
10746,negatif
10747,negatif
10748,positif
10749,positif
10750,negatif
10751,positif
10752,negatif
10753,negatif
10754,positif
10755,positif
10756,positif
10757,negatif
10758,positif
10759,negatif
10760,negatif
10761,negatif
10762,negatif
10763,positif
10764,positif
10765,negatif
10766,negatif
10767,negatif
10768,positif
10769,positif
10770,negatif
10771,positif
10772,positif
10773,negatif
10774,positif
10775,negatif
10776,negatif
10777,positif
10778,negatif
10779,negatif
10780,positif
10781,positif
10782,positif
10783,negatif
10784,positif
10785,positif
10786,negatif
10787,negatif
10788,positif
10789,negatif
10790,positif
10791,negatif
10792,negatif
10793,positif
10794,positif
10795,negatif
10796,negatif
10797,positif
10798,positif
10799,negatif
10800,negatif
10801,positif
10802,negatif
10803,negatif
10804,positif
10805,positif
10806,negatif
10807,positif
10808,negatif
10809,negatif
10810,positif
10811,positif
10812,negatif
10813,negatif
10814,negatif
10815,negatif
10816,positif
10817,positif
10818,negatif
10819,negatif
10820,negatif
10821,negatif
10822,positif
10823,positif
10824,negatif
10825,negatif
10826,negatif
10827,positif
10828,positif
10829,negatif
10830,positif
10831,negatif
10832,negatif
10833,negatif
10834,positif
10835,negatif
10836,negatif
10837,negatif
10838,positif
10839,negatif
10840,negatif
10841,positif
10842,negatif
10843,negatif
10844,negatif
10845,positif
10846,negatif
10847,negatif
10848,negatif
10849,negatif
10850,negatif
10851,negatif
10852,negatif
10853,positif
10854,negatif
10855,positif
10856,positif
10857,negatif
10858,negatif
10859,positif
10860,positif
10861,negatif
10862,positif
10863,positif
10864,negatif
10865,positif
10866,positif
10867,positif
10868,negatif
10869,negatif
10870,negatif
10871,positif
10872,positif
10873,negatif
10874,positif
10875,negatif
10876,negatif
10877,positif
10878,negatif
10879,positif
10880,negatif
10881,positif
10882,negatif
10883,negatif
10884,positif
10885,negatif
10886,negatif
10887,positif
10888,positif
10889,positif
10890,negatif
10891,negatif
10892,negatif
10893,negatif
10894,positif
10895,negatif
10896,positif
10897,negatif
10898,negatif
10899,negatif
10900,negatif
10901,positif
10902,positif
10903,negatif
10904,positif
10905,positif
10906,positif
10907,positif
10908,negatif
10909,positif
10910,negatif
10911,positif
10912,positif
10913,positif
10914,negatif
10915,positif
10916,negatif
10917,negatif
10918,negatif
10919,negatif
10920,negatif
10921,negatif
10922,negatif
10923,negatif
10924,positif
10925,positif
10926,negatif
10927,negatif
10928,positif
10929,negatif
10930,negatif
10931,negatif
10932,positif
10933,negatif
10934,negatif
10935,negatif
10936,negatif
10937,negatif
10938,positif
10939,positif
10940,negatif
10941,negatif
10942,negatif
10943,positif
10944,positif
10945,negatif
10946,negatif
10947,positif
10948,negatif
10949,negatif
10950,positif
10951,positif
10952,negatif
10953,positif
10954,positif
10955,positif
10956,negatif
10957,positif
10958,positif
10959,negatif
10960,positif
10961,negatif
10962,negatif
10963,positif
10964,positif
10965,negatif
10966,positif
10967,positif
10968,negatif
10969,negatif
10970,positif
10971,positif
10972,positif
10973,negatif
10974,negatif
10975,negatif
10976,positif
10977,negatif
10978,positif
10979,negatif
10980,positif
10981,negatif
10982,negatif
10983,positif
10984,negatif
10985,negatif
10986,negatif
10987,positif
10988,positif
10989,positif
10990,positif
10991,positif
10992,negatif
10993,negatif
10994,negatif
10995,positif
10996,positif
10997,positif
10998,positif
10999,positif
11000,positif
11001,positif
11002,positif
11003,positif
11004,negatif
11005,positif
11006,positif
11007,negatif
11008,positif
11009,negatif
11010,negatif
11011,negatif
11012,positif
11013,negatif
11014,positif
11015,positif
11016,negatif
11017,negatif
11018,negatif
11019,positif
11020,positif
11021,negatif
11022,negatif
11023,negatif
11024,negatif
11025,negatif
11026,negatif
11027,negatif
11028,negatif
11029,positif
11030,negatif
11031,positif
11032,positif
11033,negatif
11034,positif
11035,negatif
11036,negatif
11037,negatif
11038,positif
11039,positif
11040,positif
11041,positif
11042,positif
11043,negatif
11044,positif
11045,positif
11046,negatif
11047,negatif
11048,negatif
11049,positif
11050,negatif
11051,positif
11052,negatif
11053,negatif
11054,negatif
11055,positif
11056,negatif
11057,negatif
11058,positif
11059,positif
11060,positif
11061,positif
11062,positif
11063,negatif
11064,negatif
11065,positif
11066,positif
11067,negatif
11068,positif
11069,negatif
11070,negatif
11071,negatif
11072,positif
11073,negatif
11074,negatif
11075,positif
11076,negatif
11077,negatif
11078,positif
11079,negatif
11080,negatif
11081,negatif
11082,negatif
11083,negatif
11084,positif
11085,positif
11086,positif
11087,positif
11088,positif
11089,positif
11090,negatif
11091,positif
11092,negatif
11093,positif
11094,positif
11095,positif
11096,negatif
11097,negatif
11098,positif
11099,negatif
11100,negatif
11101,negatif
11102,positif
11103,positif
11104,negatif
11105,positif
11106,positif
11107,negatif
11108,positif
11109,negatif
11110,negatif
11111,positif
11112,negatif
11113,positif
11114,positif
11115,negatif
11116,positif
11117,negatif
11118,positif
11119,positif
11120,positif
11121,positif
11122,positif
11123,positif
11124,positif
11125,negatif
11126,negatif
11127,negatif
11128,negatif
11129,positif
11130,positif
11131,positif
11132,negatif
11133,negatif
11134,negatif
11135,positif
11136,negatif
11137,negatif
11138,positif
11139,positif
11140,positif
11141,negatif
11142,positif
11143,negatif
11144,negatif
11145,negatif
11146,negatif
11147,positif
11148,negatif
11149,positif
11150,negatif
11151,negatif
11152,negatif
11153,negatif
11154,negatif
11155,positif
11156,positif
11157,negatif
11158,positif
11159,negatif
11160,negatif
11161,negatif
11162,positif
11163,negatif
11164,positif
11165,negatif
11166,negatif
11167,positif
11168,positif
11169,negatif
11170,negatif
11171,negatif
11172,positif
11173,positif
11174,positif
11175,positif
11176,positif
11177,positif
11178,negatif
11179,negatif
11180,positif
11181,negatif
11182,negatif
11183,positif
11184,negatif
11185,negatif
11186,positif
11187,positif
11188,negatif
11189,positif
11190,positif
11191,positif
11192,negatif
11193,positif
11194,positif
11195,negatif
11196,positif
11197,negatif
11198,positif
11199,negatif
11200,negatif
11201,negatif
11202,positif
11203,negatif
11204,negatif
11205,positif
11206,negatif
11207,negatif
11208,negatif
11209,positif
11210,positif
11211,negatif
11212,negatif
11213,positif
11214,negatif
11215,positif
11216,negatif
11217,positif
11218,negatif
11219,positif
11220,positif
11221,positif
11222,negatif
11223,negatif
11224,negatif
11225,positif
11226,negatif
11227,positif
11228,positif
11229,negatif
11230,positif
11231,negatif
11232,positif
11233,negatif
11234,negatif
11235,positif
11236,positif
11237,negatif
11238,positif
11239,negatif
11240,positif
11241,negatif
11242,negatif
11243,positif
11244,negatif
11245,negatif
11246,positif
11247,negatif
11248,negatif
11249,negatif
11250,positif
11251,positif
11252,positif
11253,negatif
11254,positif
11255,positif
11256,negatif
11257,negatif
11258,negatif
11259,negatif
11260,positif
11261,positif
11262,negatif
11263,positif
11264,positif
11265,positif
11266,negatif
11267,negatif
11268,positif
11269,positif
11270,negatif
11271,negatif
11272,positif
11273,positif
11274,negatif
11275,positif
11276,positif
11277,negatif
11278,positif
11279,positif
11280,negatif
11281,negatif
11282,positif
11283,positif
11284,positif
11285,positif
11286,negatif
11287,negatif
11288,positif
11289,negatif
11290,positif
11291,negatif
11292,positif
11293,negatif
11294,negatif
11295,negatif
11296,positif
11297,positif
11298,positif
11299,positif
11300,positif
11301,positif
11302,positif
11303,negatif
11304,negatif
11305,positif
11306,negatif
11307,negatif
11308,positif
11309,positif
11310,negatif
11311,negatif
11312,positif
11313,negatif
11314,negatif
11315,positif
11316,negatif
11317,positif
11318,negatif
11319,positif
11320,positif
11321,positif
11322,negatif
11323,negatif
11324,positif
11325,negatif
11326,positif
11327,negatif
11328,negatif
11329,positif
11330,positif
11331,negatif
11332,positif
11333,positif
11334,negatif
11335,negatif
11336,negatif
11337,negatif
11338,positif
11339,negatif
11340,positif
11341,negatif
11342,positif
11343,positif
11344,positif
11345,positif
11346,positif
11347,negatif
11348,positif
11349,positif
11350,positif
11351,positif
11352,negatif
11353,negatif
11354,positif
11355,positif
11356,positif
11357,negatif
11358,positif
11359,negatif
11360,negatif
11361,positif
11362,positif
11363,negatif
11364,negatif
11365,positif
11366,positif
11367,negatif
11368,negatif
11369,positif
11370,positif
11371,positif
11372,positif
11373,positif
11374,negatif
11375,positif
11376,positif
11377,positif
11378,positif
11379,negatif
11380,negatif
11381,negatif
11382,positif
11383,positif
11384,positif
11385,negatif
11386,positif
11387,negatif
11388,positif
11389,negatif
11390,negatif
11391,positif
11392,positif
11393,positif
11394,negatif
11395,negatif
11396,negatif
11397,positif
11398,positif
11399,positif
11400,negatif
11401,positif
11402,negatif
11403,negatif
11404,negatif
11405,positif
11406,positif
11407,positif
11408,positif
11409,negatif
11410,negatif
11411,negatif
11412,positif
11413,negatif
11414,positif
11415,positif
11416,positif
11417,negatif
11418,negatif
11419,negatif
11420,positif
11421,positif
11422,positif
11423,negatif
11424,positif
11425,positif
11426,positif
11427,positif
11428,positif
11429,negatif
11430,negatif
11431,negatif
11432,positif
11433,negatif
11434,positif
11435,negatif
11436,positif
11437,negatif
11438,positif
11439,negatif
11440,positif
11441,positif
11442,positif
11443,positif
11444,positif
11445,positif
11446,positif
11447,positif
11448,positif
11449,negatif
11450,negatif
11451,positif
11452,negatif
11453,negatif
11454,positif
11455,negatif
11456,positif
11457,negatif
11458,negatif
11459,positif
11460,negatif
11461,negatif
11462,positif
11463,positif
11464,positif
11465,positif
11466,positif
11467,positif
11468,negatif
11469,positif
11470,positif
11471,positif
11472,negatif
11473,negatif
11474,negatif
11475,positif
11476,negatif
11477,negatif
11478,negatif
11479,positif
11480,positif
11481,negatif
11482,positif
11483,positif
11484,negatif
11485,positif
11486,negatif
11487,positif
11488,negatif
11489,positif
11490,negatif
11491,positif
11492,positif
11493,positif
11494,positif
11495,negatif
11496,negatif
11497,positif
11498,negatif
11499,positif
11500,positif
11501,negatif
11502,positif
11503,positif
11504,negatif
11505,positif
11506,negatif
11507,positif
11508,positif
11509,negatif
11510,positif
11511,positif
11512,positif
11513,negatif
11514,positif
11515,positif
11516,negatif
11517,negatif
11518,negatif
11519,negatif
11520,positif
11521,negatif
11522,positif
11523,negatif
11524,positif
11525,negatif
11526,positif
11527,positif
11528,positif
11529,negatif
11530,positif
11531,negatif
11532,negatif
11533,positif
11534,positif
11535,negatif
11536,positif
11537,positif
11538,negatif
11539,negatif
11540,positif
11541,negatif
11542,negatif
11543,negatif
11544,negatif
11545,negatif
11546,positif
11547,positif
11548,positif
11549,positif
11550,positif
11551,positif
11552,negatif
11553,positif
11554,positif
11555,negatif
11556,negatif
11557,negatif
11558,positif
11559,negatif
11560,negatif
11561,negatif
11562,positif
11563,positif
11564,negatif
11565,negatif
11566,negatif
11567,positif
11568,negatif
11569,positif
11570,negatif
11571,negatif
11572,positif
11573,negatif
11574,positif
11575,positif
11576,negatif
11577,negatif
11578,positif
11579,negatif
11580,negatif
11581,negatif
11582,positif
11583,negatif
11584,negatif
11585,negatif
11586,positif
11587,positif
11588,negatif
11589,negatif
11590,positif
11591,negatif
11592,positif
11593,negatif
11594,positif
11595,positif
11596,positif
11597,positif
11598,positif
11599,negatif
11600,positif
11601,positif
11602,positif
11603,positif
11604,negatif
11605,negatif
11606,positif
11607,positif
11608,negatif
11609,positif
11610,negatif
11611,positif
11612,negatif
11613,positif
11614,negatif
11615,negatif
11616,negatif
11617,negatif
11618,positif
11619,negatif
11620,negatif
11621,positif
11622,positif
11623,negatif
11624,positif
11625,negatif
11626,positif
11627,negatif
11628,negatif
11629,negatif
11630,positif
11631,positif
11632,positif
11633,negatif
11634,negatif
11635,negatif
11636,negatif
11637,positif
11638,positif
11639,negatif
11640,positif
11641,negatif
11642,negatif
11643,positif
11644,positif
11645,negatif
11646,negatif
11647,positif
11648,negatif
11649,negatif
11650,negatif
11651,negatif
11652,positif
11653,positif
11654,negatif
11655,negatif
11656,positif
11657,positif
11658,negatif
11659,positif
11660,positif
11661,negatif
11662,negatif
11663,positif
11664,negatif
11665,negatif
11666,positif
11667,positif
11668,negatif
11669,positif
11670,positif
11671,positif
11672,positif
11673,positif
11674,positif
11675,positif
11676,positif
11677,positif
11678,positif
11679,positif
11680,negatif
11681,positif
11682,negatif
11683,positif
11684,positif
11685,positif
11686,positif
11687,positif
11688,negatif
11689,positif
11690,negatif
11691,positif
11692,negatif
11693,negatif
11694,negatif
11695,negatif
11696,positif
11697,positif
11698,positif
11699,positif
11700,positif
11701,negatif
11702,positif
11703,positif
11704,negatif
11705,positif
11706,negatif
11707,negatif
11708,negatif
11709,negatif
11710,positif
11711,positif
11712,negatif
11713,positif
11714,negatif
11715,negatif
11716,negatif
11717,negatif
11718,negatif
11719,negatif
11720,negatif
11721,positif
11722,positif
11723,negatif
11724,negatif
11725,negatif
11726,negatif
11727,negatif
11728,negatif
11729,positif
11730,negatif
11731,negatif
11732,positif
11733,positif
11734,negatif
11735,positif
11736,positif
11737,positif
11738,negatif
11739,negatif
11740,positif
11741,positif
11742,negatif
11743,negatif
11744,negatif
11745,positif
11746,negatif
11747,positif
11748,positif
11749,positif
11750,positif
11751,positif
11752,positif
11753,positif
11754,negatif
11755,positif
11756,negatif
11757,negatif
11758,positif
11759,positif
11760,positif
11761,positif
11762,negatif
11763,negatif
11764,positif
11765,positif
11766,negatif
11767,positif
11768,negatif
11769,positif
11770,positif
11771,positif
11772,negatif
11773,positif
11774,negatif
11775,positif
11776,negatif
11777,positif
11778,negatif
11779,positif
11780,positif
11781,positif
11782,positif
11783,negatif
11784,negatif
11785,positif
11786,negatif
11787,negatif
11788,positif
11789,negatif
11790,negatif
11791,negatif
11792,positif
11793,negatif
11794,positif
11795,negatif
11796,positif
11797,negatif
11798,negatif
11799,positif
11800,negatif
11801,negatif
11802,positif
11803,positif
11804,positif
11805,positif
11806,negatif
11807,positif
11808,negatif
11809,negatif
11810,negatif
11811,negatif
11812,positif
11813,negatif
11814,positif
11815,positif
11816,positif
11817,negatif
11818,positif
11819,positif
11820,negatif
11821,positif
11822,negatif
11823,positif
11824,positif
11825,negatif
11826,negatif
11827,negatif
11828,positif
11829,positif
11830,positif
11831,negatif
11832,negatif
11833,negatif
11834,positif
11835,negatif
11836,positif
11837,negatif
11838,negatif
11839,positif
11840,negatif
11841,negatif
11842,positif
11843,negatif
11844,positif
11845,positif
11846,negatif
11847,positif
11848,positif
11849,negatif
11850,negatif
11851,negatif
11852,negatif
11853,negatif
11854,positif
11855,negatif
11856,positif
11857,negatif
11858,negatif
11859,negatif
11860,negatif
11861,negatif
11862,positif
11863,positif
11864,negatif
11865,positif
11866,negatif
11867,negatif
11868,positif
11869,positif
11870,positif
11871,positif
11872,positif
11873,positif
11874,positif
11875,positif
11876,negatif
11877,negatif
11878,positif
11879,positif
11880,positif
11881,negatif
11882,negatif
11883,negatif
11884,positif
11885,positif
11886,positif
11887,positif
11888,negatif
11889,negatif
11890,positif
11891,negatif
11892,positif
11893,positif
11894,positif
11895,negatif
11896,negatif
11897,positif
11898,positif
11899,positif
11900,positif
11901,negatif
11902,negatif
11903,negatif
11904,positif
11905,positif
11906,negatif
11907,positif
11908,positif
11909,positif
11910,positif
11911,positif
11912,negatif
11913,negatif
11914,negatif
11915,negatif
11916,negatif
11917,positif
11918,positif
11919,negatif
11920,positif
11921,positif
11922,positif
11923,positif
11924,positif
11925,positif
11926,positif
11927,positif
11928,positif
11929,negatif
11930,positif
11931,negatif
11932,negatif
11933,positif
11934,positif
11935,negatif
11936,positif
11937,negatif
11938,positif
11939,negatif
11940,negatif
11941,positif
11942,positif
11943,positif
11944,positif
11945,negatif
11946,negatif
11947,negatif
11948,negatif
11949,negatif
11950,positif
11951,positif
11952,positif
11953,negatif
11954,positif
11955,positif
11956,negatif
11957,positif
11958,positif
11959,negatif
11960,negatif
11961,negatif
11962,positif
11963,negatif
11964,positif
11965,negatif
11966,positif
11967,positif
11968,negatif
11969,positif
11970,positif
11971,negatif
11972,negatif
11973,positif
11974,positif
11975,negatif
11976,negatif
11977,negatif
11978,positif
11979,positif
11980,negatif
11981,positif
11982,positif
11983,negatif
11984,negatif
11985,negatif
11986,negatif
11987,positif
11988,positif
11989,positif
11990,negatif
11991,negatif
11992,positif
11993,positif
11994,negatif
11995,negatif
11996,positif
11997,positif
11998,negatif
11999,negatif
12000,negatif
12001,negatif
12002,negatif
12003,positif
12004,positif
12005,positif
12006,positif
12007,negatif
12008,negatif
12009,negatif
12010,positif
12011,negatif
12012,negatif
12013,negatif
12014,positif
12015,negatif
12016,negatif
12017,negatif
12018,positif
12019,positif
12020,negatif
12021,positif
12022,positif
12023,negatif
12024,negatif
12025,positif
12026,negatif
12027,negatif
12028,positif
12029,negatif
12030,negatif
12031,negatif
12032,positif
12033,negatif
12034,positif
12035,negatif
12036,negatif
12037,positif
12038,positif
12039,negatif
12040,negatif
12041,positif
12042,positif
12043,positif
12044,positif
12045,positif
12046,positif
12047,negatif
12048,positif
12049,positif
12050,negatif
12051,negatif
12052,positif
12053,negatif
12054,negatif
12055,negatif
12056,positif
12057,positif
12058,positif
12059,positif
12060,positif
12061,negatif
12062,negatif
12063,positif
12064,negatif
12065,negatif
12066,negatif
12067,positif
12068,positif
12069,negatif
12070,negatif
12071,negatif
12072,negatif
12073,positif
12074,negatif
12075,negatif
12076,positif
12077,positif
12078,negatif
12079,negatif
12080,negatif
12081,negatif
12082,positif
12083,positif
12084,negatif
12085,negatif
12086,positif
12087,negatif
12088,negatif
12089,negatif
12090,positif
12091,negatif
12092,negatif
12093,negatif
12094,positif
12095,positif
12096,positif
12097,positif
12098,negatif
12099,negatif
12100,negatif
12101,positif
12102,negatif
12103,positif
12104,positif
12105,positif
12106,positif
12107,negatif
12108,negatif
12109,positif
12110,positif
12111,negatif
12112,positif
12113,positif
12114,negatif
12115,negatif
12116,negatif
12117,positif
12118,positif
12119,negatif
12120,negatif
12121,positif
12122,negatif
12123,positif
12124,negatif
12125,negatif
12126,negatif
12127,negatif
12128,positif
12129,negatif
12130,negatif
12131,positif
12132,positif
12133,negatif
12134,positif
12135,negatif
12136,negatif
12137,negatif
12138,negatif
12139,negatif
12140,negatif
12141,positif
12142,negatif
12143,positif
12144,positif
12145,positif
12146,negatif
12147,positif
12148,positif
12149,positif
12150,negatif
12151,negatif
12152,positif
12153,positif
12154,negatif
12155,positif
12156,positif
12157,positif
12158,negatif
12159,negatif
12160,negatif
12161,positif
12162,positif
12163,negatif
12164,negatif
12165,negatif
12166,positif
12167,positif
12168,positif
12169,negatif
12170,negatif
12171,positif
12172,positif
12173,negatif
12174,positif
12175,positif
12176,negatif
12177,positif
12178,positif
12179,negatif
12180,negatif
12181,negatif
12182,positif
12183,negatif
12184,positif
12185,positif
12186,negatif
12187,positif
12188,negatif
12189,negatif
12190,negatif
12191,negatif
12192,positif
12193,negatif
12194,negatif
12195,positif
12196,positif
12197,positif
12198,negatif
12199,negatif
12200,positif
12201,negatif
12202,negatif
12203,negatif
12204,negatif
12205,positif
12206,negatif
12207,positif
12208,negatif
12209,negatif
12210,positif
12211,negatif
12212,positif
12213,negatif
12214,negatif
12215,negatif
12216,negatif
12217,positif
12218,positif
12219,negatif
12220,negatif
12221,positif
12222,negatif
12223,positif
12224,negatif
12225,positif
12226,negatif
12227,negatif
12228,negatif
12229,negatif
12230,positif
12231,negatif
12232,negatif
12233,negatif
12234,positif
12235,negatif
12236,negatif
12237,negatif
12238,positif
12239,positif
12240,negatif
12241,negatif
12242,positif
12243,negatif
12244,positif
12245,positif
12246,positif
12247,positif
12248,negatif
12249,negatif
12250,negatif
12251,negatif
12252,negatif
12253,positif
12254,negatif
12255,negatif
12256,negatif
12257,positif
12258,positif
12259,negatif
12260,negatif
12261,positif
12262,negatif
12263,positif
12264,positif
12265,negatif
12266,negatif
12267,positif
12268,negatif
12269,positif
12270,negatif
12271,negatif
12272,positif
12273,positif
12274,negatif
12275,positif
12276,positif
12277,positif
12278,negatif
12279,negatif
12280,positif
12281,positif
12282,positif
12283,positif
12284,positif
12285,positif
12286,positif
12287,negatif
12288,negatif
12289,negatif
12290,positif
12291,positif
12292,negatif
12293,positif
12294,negatif
12295,positif
12296,positif
